store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types
ChIJpY6esxdFiz4RVQNXnDCSKEU,ChIJpY6esxdFiz4RVQNXnDCSKEU,( Mobile shop 📱📞☎️🔋📳🖥️🔌⌨️🎮📱📶🖱️☎️,Kashmir Street,Sohar,Oman,24.3875029,56.7249756,5,2,0,Active,convenience_store,0,0,FALSE,scraped,9476 3249,,,20,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJGaADOzTf0z0R_TkHybslccg,ChIJGaADOzTf0z0R_TkHybslccg,24/7 MS CONVENIENCE STORE,Al Nahda Center Ar Rubat St Salalah OM,Oman,Oman,17.0243437,54.108277,2,1,0,Active,convenience_store,0,0,FALSE,scraped,7176 9269,Monday: 8:00 AM – 2:00 AM | Tuesday: 8:00 AM – 2:00 AM | Wednesday: 8:00 AM – 2:00 AM | Thursday: 8:00 AM – 2:00 AM | Friday: 2:00 PM – 2:00 AM | Saturday: 8:00 AM – 2:00 AM | Sunday: 8:00 AM – 2:00 AM,,18,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ_1gmmET5jj4RJwiby6wuVK4,ChIJ_1gmmET5jj4RJwiby6wuVK4,24-SUPERMARKET_BRANCH_1,WH26+P83,Hayy At-Turath,Oman,22.9017579,57.5607828,3,2,0,Active,convenience_store,0,0,FALSE,scraped,7802 4485,,,17,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJn-WuWB7xjj4RJude3ZV3J6A,ChIJn-WuWB7xjj4RJude3ZV3J6A,24-SUPERMARKET_BRANCH-2,IZKI ROAD,Nizwa,Oman,22.8817607,57.5421984,0,0,0,Active,supermarket,0,0,FALSE,scraped,9385 1324,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,11,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJJ5baHGTfiz4R81W8kdlEN4c,ChIJJ5baHGTfiz4R81W8kdlEN4c,5MINS SHOPPING,ولاية عبري,Oman,Oman,23.2413039,56.5154815,0,0,0,Active,supermarket,0,0,FALSE,scraped,,"Monday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Tuesday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Wednesday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Thursday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Friday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Saturday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM | Sunday: 8:30 AM – 2:00 PM, 4:30 – 11:00 PM",,11,"['grocery_or_supermarket', 'convenience_store', 'shopping_mall', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJld-m1jPfiz4RVr4DhqfjO0w,ChIJld-m1jPfiz4RVr4DhqfjO0w,5MINS SHOPPING بيع المواد الغذائية والخضروات والفواكه,6F5C+QV,Ibri,Oman,23.2093857,56.4721878,4.5,4,0,Active,supermarket,0,0,FALSE,scraped,9439 1112,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,,16,"['supermarket', 'convenience_store', 'shopping_mall', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJ6bGZ4xe1ij4RX4_O24nI81s,ChIJ6bGZ4xe1ij4RX4_O24nI81s,77 Fresh Supermarket,7QCR+MXR,Al Buraimi,Oman,24.2718172,55.792283,2.4,5,0,Active,supermarket,0,0,FALSE,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,20,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJuVrNC2Xh0z0RZgcNaDEDk1A,ChIJuVrNC2Xh0z0RZgcNaDEDk1A,968 MART,Saadah,Oman,Oman,17.0992322,54.1509663,4,30,0,Active,supermarket,0,0,FALSE,scraped,7861 7568,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,16,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJw7ORHwDt0D0RfYR5EzJX-sw,ChIJw7ORHwDt0D0RfYR5EzJX-sw,Aalam al MALEEHA,M4MC+34,Sarfayt,Oman,16.6826937,53.1203033,4.9,10,0,Active,supermarket,0,0,FALSE,scraped,,,,7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJNzIWEXwo2D0RtcxmaWk1MQI,ChIJNzIWEXwo2D0RtcxmaWk1MQI,Aalem Maleeha Supermarket,RMV7+7QP,Al Mazyunah,Oman,17.8432174,52.6644528,3.7,53,0,Active,supermarket,0,0,FALSE,scraped,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,,20,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJZZVcUrwVkD4Rvit-k32X5T4,ChIJZZVcUrwVkD4Rvit-k32X5T4,ABNA AL QABIL NATIONAL COMPANY LLC,"Rd. 23, Near Al Wesal Hotel، القابل،",الدريز,Oman,22.5857455,58.685757,4.7,9,0,Active,supermarket,0,0,FALSE,scraped,9632 0400,"Monday: 6:30 AM – 11:00 PM | Tuesday: 6:30 AM – 11:00 PM | Wednesday: 6:30 AM – 11:00 PM | Thursday: 6:30 AM – 11:00 PM | Friday: 6:30 – 11:30 AM, 12:30 – 11:00 PM | Saturday: 6:30 AM – 11:00 PM | Sunday: 6:30 AM – 11:00 PM",,20,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
ChIJXZC3ZOtciz4RG31ke2Be52U,ChIJXZC3ZOtciz4RG31ke2Be52U,Abna Friesh Hypermarket Suwehara,"8Q49+R9G, As Suwayhrah Street",Sohar,Oman,24.3070519,56.7684681,3.9,347,0,Active,supermarket,0,0,FALSE,scraped,,Monday: 6:00 AM – 11:59 PM | Tuesday: 6:00 AM – 11:59 PM | Wednesday: 6:00 AM – 11:59 PM | Thursday: 6:00 AM – 11:59 PM | Friday: 6:00 AM – 11:59 PM | Saturday: 6:00 AM – 11:59 PM | Sunday: 6:00 AM – 11:59 PM,,20,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJxesC5hnljT4RNf_kf4lD5DE,ChIJxesC5hnljT4RNf_kf4lD5DE,Abraj Al Jiza Trading Center LLC,"Al Maabilah, Seeb",مسقط,Oman,23.652522,58.1031938,5,5,0,Active,supermarket,0,0,FALSE,scraped,9409 6575,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,,20,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJqwOmD7YPjj4RXSSTw6Wciog,ChIJqwOmD7YPjj4RXSSTw6Wciog,Abraj mazoon Hypermarket,Bidbid,Oman,Oman,23.3962416,58.1001173,0,0,0,Active,supermarket,0,0,FALSE,scraped,9922 5926,,,20,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJJ2YhIADpiD4RX1FdFdASK3A,ChIJJ2YhIADpiD4RX1FdFdASK3A,"Abraj shopping centre, fahud",Abraj shopping center,Fahud,Oman,22.3272921,56.5056032,5,1,0,Active,supermarket,0,0,FALSE,scraped,,,,11,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJA6uiYQDTjz4RpE31XdoO-0M,ChIJA6uiYQDTjz4RpE31XdoO-0M,ABU ALI ANOOD AL HABSI AL HADETHA SAMADSHAN,V6CC+WC,Samad Al Shan,Oman,22.8724793,58.2212288,0,0,0,Active,supermarket,0,0,FALSE,scraped,,,,18,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ1WEL9AjljT4RYA24JeAX2rc,ChIJ1WEL9AjljT4RYA24JeAX2rc,Abu As Safwan bin Habib Investment SPC,J4W2+6GM,Seeb,Oman,23.6454566,58.101202,5,2,0,Active,supermarket,0,0,FALSE,scraped,7931 4475,"Monday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM | Tuesday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM | Wednesday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM | Thursday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM | Friday: 8:00 – 11:30 AM, 3:30 – 11:00 PM | Saturday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM | Sunday: 8:00 AM – 1:30 PM, 4:00 PM – 12:00 AM",,20,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJaT-XBJCjkD4RgDq2BN-2zPs,ChIJaT-XBJCjkD4RgDq2BN-2zPs,Abu Khawther Business Project(Arif),Sur,Oman,Oman,22.5743388,59.4780012,0,0,0,Active,supermarket,0,0,FALSE,scraped,9977 0462,,,5,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJc_Sq0_TBjz4RNDhiGzu93QY,ChIJc_Sq0_TBjz4RNDhiGzu93QY,ABU MAHER AL HABSI TRAD أبو محر الحبسي التجارة,"Halla maharoci, Sinaw",Sinew,Oman,22.4937363,58.0334858,5,1,0,Active,supermarket,0,0,FALSE,scraped,7138 3236,,,8,"['supermarket', 'point_of_interest', 'grocery_or_supermarket', 'store', 'food', 'establishment']"
ChIJ2Y2yUg9lmj4R2G5lNNPtOp8,ChIJ2Y2yUg9lmj4R2G5lNNPtOp8,Abu Salah Al Hashmi Foodstuffs,OM,الكامل والوافي,Oman,22.219254,59.2019333,4.7,6,0,Active,supermarket,0,0,FALSE,scraped,9974 8602,Monday: 6:00 AM – 12:00 AM | Tuesday: 6:00 AM – 12:00 AM | Wednesday: 6:00 AM – 12:00 AM | Thursday: 6:00 AM – 12:00 AM | Friday: 6:00 AM – 12:00 AM | Saturday: 6:00 AM – 12:00 AM | Sunday: 6:00 AM – 12:00 AM,,20,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJJwtcSCiTnD4RzFdJHzO7GrE,ChIJJwtcSCiTnD4RzFdJHzO7GrE,Abu shabib,MV5F+W7P,حلف,Oman,20.6598263,58.8732149,3.4,17,0,Active,supermarket,0,0,FALSE,scraped,,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:00 AM – 9:30 PM,,20,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJp-ixevGzij4RnO-Y55YLXBU,ChIJp-ixevGzij4RnO-Y55YLXBU,Abu Yasir Stores,Qattara,Oman,Oman,24.2565498,55.7501658,4.1,42,0,Active,supermarket,0,0,FALSE,scraped,03 763 5493,Monday: 7:00 AM – 1:00 AM | Tuesday: 7:00 AM – 1:00 AM | Wednesday: 7:00 AM – 1:00 AM | Thursday: 7:00 AM – 1:00 AM | Friday: 7:00 AM – 1:00 AM | Saturday: 7:00 AM – 1:00 AM | Sunday: 7:00 AM – 1:00 AM,,8,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJ37OgbNGhkD4RZc-MbUAmWmg,ChIJ37OgbNGhkD4RZc-MbUAmWmg,Abu yeasin al farsi Super Market,"GFMH+MV2, Abu qola",Sur,Oman,22.534133,59.4796445,4.1,57,0,Active,supermarket,0,0,FALSE,scraped,,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,,20,"['grocery_or_supermarket', 'shopping_mall', 'electronics_store', 'supermarket', 'home_goods_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ-Sy1cAC1ij4RnPzf8n519x0,ChIJ-Sy1cAC1ij4RnPzf8n519x0,Adnoc Oasis Al Hilli 964,ADNOC - 964 Al Athar Street - Al Ain,Oman,Oman,24.2869052,55.7690652,5,3,0,Active,convenience_store,0,0,FALSE,scraped,,,,20,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJYb_tym7fZj4Rk_SipCX_WKU,ChIJYb_tym7fZj4Rk_SipCX_WKU,ADNOC Oasis Liwa (977),Tariff - شارع أبوظبي - ليوا - أبو ظبي,Oman,Oman,23.1415715,53.7965595,4.5,14,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJ_fub6iu3ij4RbeftFPm_rtw,ChIJ_fub6iu3ij4RbeftFPm_rtw,ADNOC Oasis Sanayiyya (942),Al Ain,Oman,Oman,24.1992115,55.7620442,5,4,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJ90OMDvmzij4RFn2CRocoBiY,ChIJ90OMDvmzij4RFn2CRocoBiY,ADNOC Service Station,Al Ain,Oman,Oman,24.250093,55.7541873,4.3,571,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,8,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJk7ImxgK3ij4RHJgMgRnjtro,ChIJk7ImxgK3ij4RHJgMgRnjtro,ADNOC Service Station,Khatm Al Shikle Street,Shabahath - Al Ain,Oman,24.2046642,55.7924949,4,108,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJKXmhQ3Vw9j4RkJr2Qb6XFe4,ChIJKXmhQ3Vw9j4RkJr2Qb6XFe4,ADNOC Service Station,AL QALAA - Ras Al-Khaimah,Oman,Oman,25.8716631,56.0240389,4,63,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'car_wash', 'atm', 'convenience_store', 'cafe', 'bakery', 'car_repair', 'finance', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJffozZoZm9j4RbeJdXkN2cLc,ChIJffozZoZm9j4RbeJdXkN2cLc,ADNOC Service Station Al Ghalila Fishermen (416),,Oman,Oman,25.9980511,56.0737976,4.4,63,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,13,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJrTqtUcq2ij4RK2O5ixAdKIU,ChIJrTqtUcq2ij4RK2O5ixAdKIU,ADNOC Service Station Al Madeena (936),936 - AL MADEENA - 137 Zayed Bin Sultan Street,Oman,Oman,24.2216538,55.7611731,4.3,817,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJzzDzMd62ij4Rnxw6kpH8caY,ChIJzzDzMd62ij4Rnxw6kpH8caY,ADNOC Service Station Al Sarooj (937),شارع الشيخ زايد بن سلطان - أبو ظبي,Oman,Oman,24.2104555,55.7794654,4.1,398,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,13,"['gas_station', 'convenience_store', 'bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJJRj7Sn20ij4Rkb9AIOWq86E,ChIJJRj7Sn20ij4Rkb9AIOWq86E,ADNOC Service Station AlHilli (964),Al Ain,Oman,Oman,24.2869303,55.7687194,4.1,347,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJU8YEtW7fZj4R386YNV28ojA,ChIJU8YEtW7fZj4R386YNV28ojA,ADNOC Service Station Liwa (977),977,Oman,Oman,23.1418213,53.7964956,4.2,42,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'cafe', 'bakery', 'car_repair', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJic17kyu3ij4RzBppVien-AY,ChIJic17kyu3ij4RzBppVien-AY,ADNOC Service Station Sanayiyya (942),118th St - Al Ain,Oman,Oman,24.1988506,55.7620786,4.3,518,0,Active,convenience_store,0,0,FALSE,scraped,800 300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,http://www.adnocdistribution.ae/,20,"['gas_station', 'convenience_store', 'car_wash', 'bakery', 'car_repair', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJpX_lGxODjD4RtDfvJwi8MKE,ChIJpX_lGxODjD4RtDfvJwi8MKE,ADWA Al HAIL TRD,Mujarif,ولاية صحم,Oman,24.0954108,56.9241145,5,3,0,Active,supermarket,0,0,FALSE,scraped,9993 5322,Monday: 7:00 AM – 2:00 AM | Tuesday: 7:00 AM – 2:00 AM | Wednesday: 7:00 AM – 2:00 AM | Thursday: 7:00 AM – 2:00 AM | Friday: 7:00 AM – 2:00 AM | Saturday: 7:00 AM – 2:00 AM | Sunday: 7:00 AM – 2:00 AM,,11,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJTdFObCiikD4Rxoc2Kiqlr00,ChIJTdFObCiikD4Rxoc2Kiqlr00,Afnan Majan Hypermarket,Sur,Oman,Oman,22.5777778,59.5075,3.9,652,0,Active,supermarket,0,0,FALSE,scraped,25 545514 ext. 97139840,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,https://afnanmajanhypermarket.com/,20,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJS1RKyncBmj4Rt2Sc7JU1hNM,ChIJS1RKyncBmj4Rt2Sc7JU1hNM,Afnan Majan Hypermarket,GQ9V+V8X,Ras al Hadd,Oman,22.5193709,59.7922401,4.2,44,0,Active,supermarket,0,0,FALSE,scraped,9469 9771,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,,20,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ChIJB-QTdzLbjT4RCLQsfqSCn2s,ChIJB-QTdzLbjT4RCLQsfqSCn2s,Agricultural Materials Company,MV7J+RXF,Barka,Oman,23.6645598,57.8824139,4.1,17,0,Active,supermarket,0,0,FALSE,scraped,9522 9059,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,20,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJX8qDIef-Zj4RvlhIRZU9DEw,ChIJX8qDIef-Zj4RvlhIRZU9DEw,Agrivita -umm alhisen,2C2R+X52 - Arada,Oman,Oman,23.0023875,53.4403906,2.5,2,0,Active,supermarket,0,0,FALSE,scraped,050 811 7572,,,3,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJxYcaOgDjjT4RkaW9dDhD7X4,ChIJxYcaOgDjjT4RkaW9dDhD7X4,Ahlain - AL Khoud - Mazoon St.,J58J+RQV,Seeb,Oman,23.616857,58.182051,5,3,0,Active,convenience_store,0,0,FALSE,scraped,24 251111,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,20,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJW4Jy52sHjj4RYnISuwOhf2U,ChIJW4Jy52sHjj4RYnISuwOhf2U,Ahlain - Al Rusail Express,H668+3R5 Seeb,الرسيل,Oman,23.5601375,58.2171094,3.2,6,0,Active,convenience_store,0,0,FALSE,scraped,9320 0646,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.oomco.com/motorists/food-drinks,11,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJywoIfKP9jT4RF09CUtJ6fDw,ChIJywoIfKP9jT4RF09CUtJ6fDw,Ahlain - Mawaleh Town,Seeb,Oman,Oman,23.5965853,58.2157722,5,1,0,Active,convenience_store,0,0,FALSE,scraped,24 251111,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,20,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJoSQyM99VkD4RHPutWxHYims,ChIJoSQyM99VkD4RHPutWxHYims,Ahlain Dhabab,17,Oman,Oman,23.0220842,59.0786657,3.3,4,0,Active,convenience_store,0,0,FALSE,scraped,,Monday: 6:00 AM – 12:00 AM | Tuesday: 6:00 AM – 12:00 AM | Wednesday: 6:00 AM – 12:00 AM | Thursday: 6:00 AM – 12:00 AM | Friday: 6:00 AM – 12:00 AM | Saturday: 6:00 AM – 12:00 AM | Sunday: 6:00 AM – 12:00 AM,,8,"['convenience_store', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJM8PhNtVh0T0RO-qUqNku9PA,ChIJM8PhNtVh0T0RO-qUqNku9PA,Ahmad,"2255+353, Unnamed Road",Salalah,Oman,17.0076286,54.0079321,4.3,9,0,Active,convenience_store,0,0,FALSE,scraped,,,,20,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']"
ChIJvTBOp1bl9j4Ra2aapYFYKDA,ChIJvTBOp1bl9j4Ra2aapYFYKDA,Ahmed Ali Grocery,8CQ6+3FC,Kumzar,Oman,26.3373601,56.4111575,2.6,5,0,Active,hypermarket,0,0,FALSE,scraped,9252 0679,Monday: 8:00 PM – 12:00 AM | Tuesday: 8:00 PM – 12:00 AM | Wednesday: 8:00 PM – 12:00 AM | Thursday: 8:00 PM – 12:00 AM | Friday: 8:00 PM – 12:00 AM | Saturday: 8:00 PM – 12:00 AM | Sunday: 8:00 PM – 12:00 AM,,0,"['grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']"
ChIJt91t6DG3ij4RmeIB_mVRLgU,ChIJt91t6DG3ij4RmeIB_mVRLgU,Ahmed Musabeh Supermarket,Al Safrah - Al Ain,Oman,Oman,24.1927427,55.7646296,3.6,24,0,Active,supermarket,0,0,FALSE,scraped,054 356 0290,"Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 12:30 PM, 2:00 – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM",https://www.musabeh.com/,20,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']"
